tool	context	sample_size	rep	region	n_files	elapsed_sec	user_sec	sys_sec	max_rss_kb	exit_status
dmpp_list	CHG	50	0045	chr12:57609991-57611227	50	0.23	0.19	0.01	15072	0
ballc	CHG	50	0045	chr12:57609991-57611227	50	4.66	3.24	1.14	35120	0
ballc	CHG	50	0046	chr5:16416167-16417731	50	4.78	3.26	1.14	35124	0
dmpp_list	CHG	50	0046	chr5:16416167-16417731	50	0.21	0.20	0.01	12884	0
dmpp_list	CHG	50	0047	chrX:33732914-33733256	50	0.22	0.19	0.01	14684	0
ballc	CHG	50	0047	chrX:33732914-33733256	50	4.74	3.25	1.12	35116	0
ballc	CHG	50	0048	chr20:7208269-7209333	50	4.69	3.21	1.16	35192	0
dmpp_list	CHG	50	0048	chr20:7208269-7209333	50	0.42	0.20	0.02	14096	0
dmpp_list	CHG	50	0049	chr2:236818024-236818461	50	0.36	0.20	0.01	14992	0
ballc	CHG	50	0049	chr2:236818024-236818461	50	4.53	3.18	1.07	35200	0
ballc	CHG	50	0050	chr13:55588098-55589591	50	4.66	3.17	1.12	35144	0
dmpp_list	CHG	50	0050	chr13:55588098-55589591	50	0.30	0.20	0.01	12608	0
dmpp_list	CHG	50	0051	chr4:72047673-72048201	50	0.22	0.19	0.02	12556	0
ballc	CHG	50	0051	chr4:72047673-72048201	50	4.77	3.25	1.12	35132	0
ballc	CHG	50	0052	chr5:15449680-15450643	50	4.71	3.28	1.11	35128	0
dmpp_list	CHG	50	0052	chr5:15449680-15450643	50	0.22	0.20	0.02	14592	0
dmpp_list	CHG	50	0053	chr8:11955567-11956074	50	0.22	0.19	0.02	12984	0
ballc	CHG	50	0053	chr8:11955567-11956074	50	4.62	3.24	1.15	35108	0
ballc	CHG	50	0054	chr10:123671691-123674480	50	4.86	3.26	1.18	35140	0
dmpp_list	CHG	50	0054	chr10:123671691-123674480	50	0.26	0.20	0.01	12032	0
dmpp_list	CHG	50	0055	chr18:70005736-70006080	50	0.22	0.20	0.01	14540	0
ballc	CHG	50	0055	chr18:70005736-70006080	50	4.70	3.22	1.17	35128	0
ballc	CHG	50	0056	chr6:126560209-126560748	50	4.78	3.24	1.18	35100	0
dmpp_list	CHG	50	0056	chr6:126560209-126560748	50	0.22	0.20	0.01	12348	0
dmpp_list	CHG	50	0057	chr6:168472624-168474551	50	0.19	0.17	0.01	12952	0
ballc	CHG	50	0057	chr6:168472624-168474551	50	4.72	3.25	1.14	35124	0
ballc	CHG	50	0058	chr8:3472697-3473159	50	4.73	3.24	1.14	35152	0
dmpp_list	CHG	50	0058	chr8:3472697-3473159	50	0.19	0.18	0.01	15036	0
dmpp_list	CHG	50	0059	chr19:28344343-28346016	50	0.20	0.18	0.01	13040	0
ballc	CHG	50	0059	chr19:28344343-28346016	50	4.46	3.17	1.11	35228	0
ballc	CHG	50	0060	chr9:20562981-20563797	50	4.67	3.13	1.22	35140	0
dmpp_list	CHG	50	0060	chr9:20562981-20563797	50	0.22	0.20	0.01	12728	0
dmpp_list	CHG	50	0061	chr8:136221145-136222235	50	0.20	0.18	0.01	13080	0
ballc	CHG	50	0061	chr8:136221145-136222235	50	4.57	3.19	1.12	35152	0
ballc	CHG	50	0062	chr12:5622945-5623319	50	4.72	3.23	1.12	35144	0
dmpp_list	CHG	50	0062	chr12:5622945-5623319	50	0.22	0.20	0.01	14764	0
dmpp_list	CHG	50	0063	chr4:19164070-19165278	50	0.22	0.20	0.01	13076	0
ballc	CHG	50	0063	chr4:19164070-19165278	50	4.67	3.22	1.14	35092	0
ballc	CHG	50	0064	chr9:9458902-9461863	50	4.71	3.22	1.15	35056	0
dmpp_list	CHG	50	0064	chr9:9458902-9461863	50	0.22	0.20	0.01	14168	0
dmpp_list	CHG	50	0065	chr7:126955811-126958406	50	0.21	0.19	0.01	14996	0
ballc	CHG	50	0065	chr7:126955811-126958406	50	4.73	3.21	1.17	35172	0
ballc	CHG	50	0066	chrX:130119041-130119207	50	4.76	3.19	1.18	35148	0
dmpp_list	CHG	50	0066	chrX:130119041-130119207	50	0.22	0.20	0.01	12812	0
dmpp_list	CHG	50	0067	chr7:27111485-27111903	50	0.21	0.19	0.02	14932	0
ballc	CHG	50	0067	chr7:27111485-27111903	50	4.67	3.23	1.14	35128	0
ballc	CHG	50	0068	chr1:73519185-73519932	50	4.69	3.25	1.12	35196	0
dmpp_list	CHG	50	0068	chr1:73519185-73519932	50	0.57	0.20	0.01	12280	0
dmpp_list	CHG	50	0069	chr18:50268597-50268728	50	0.35	0.19	0.01	13020	0
ballc	CHG	50	0069	chr18:50268597-50268728	50	4.69	3.23	1.13	35108	0
ballc	CHG	50	0070	chr6:51492948-51493393	50	4.75	3.25	1.11	35040	0
dmpp_list	CHG	50	0070	chr6:51492948-51493393	50	0.22	0.20	0.01	14472	0
dmpp_list	CHG	50	0071	chr6:50817231-50817460	50	0.22	0.20	0.01	12284	0
ballc	CHG	50	0071	chr6:50817231-50817460	50	4.77	3.24	1.14	35116	0
ballc	CHG	50	0072	chr18:5427768-5427951	50	4.71	3.25	1.14	35068	0
dmpp_list	CHG	50	0072	chr18:5427768-5427951	50	0.49	0.19	0.02	14772	0
dmpp_list	CHG	50	0073	chr7:53525475-53525834	50	0.22	0.19	0.02	14768	0
ballc	CHG	50	0073	chr7:53525475-53525834	50	4.70	3.24	1.10	35160	0
ballc	CHG	50	0074	chr20:61695399-61695722	50	4.73	3.27	1.11	35048	0
dmpp_list	CHG	50	0074	chr20:61695399-61695722	50	0.22	0.19	0.01	12928	0
dmpp_list	CHG	50	0075	chr10:18400909-18401323	50	0.23	0.18	0.02	12904	0
ballc	CHG	50	0075	chr10:18400909-18401323	50	4.81	3.24	1.16	35156	0
ballc	CHG	50	0076	chr12:123391597-123392259	50	4.78	3.23	1.17	35088	0
dmpp_list	CHG	50	0076	chr12:123391597-123392259	50	0.22	0.19	0.01	12724	0
dmpp_list	CHG	50	0077	chr13:110308769-110308902	50	0.22	0.18	0.01	12936	0
ballc	CHG	50	0077	chr13:110308769-110308902	50	4.64	3.26	1.10	35092	0
ballc	CHG	50	0078	chr4:44354342-44357413	50	4.75	3.24	1.13	35152	0
dmpp_list	CHG	50	0078	chr4:44354342-44357413	50	0.22	0.20	0.01	12732	0
dmpp_list	CHG	50	0079	chr2:48901985-48904986	50	0.21	0.19	0.01	12932	0
ballc	CHG	50	0079	chr2:48901985-48904986	50	4.75	3.25	1.16	35228	0
ballc	CHG	50	0080	chr13:82821299-82821513	50	4.67	3.25	1.10	35108	0
dmpp_list	CHG	50	0080	chr13:82821299-82821513	50	0.23	0.18	0.02	14868	0
dmpp_list	CHG	50	0081	chr6:7200983-7201712	50	0.22	0.20	0.01	12716	0
ballc	CHG	50	0081	chr6:7200983-7201712	50	4.66	3.17	1.14	35084	0
ballc	CHG	50	0082	chr16:35473551-35474428	50	4.59	3.26	1.06	35132	0
dmpp_list	CHG	50	0082	chr16:35473551-35474428	50	0.22	0.19	0.02	13204	0
dmpp_list	CHG	50	0083	chr1:13233364-13233554	50	0.54	0.20	0.02	14804	0
ballc	CHG	50	0083	chr1:13233364-13233554	50	4.34	3.21	1.09	35112	0
ballc	CHG	50	0084	chr12:53677129-53677640	50	4.83	3.29	1.10	35128	0
dmpp_list	CHG	50	0084	chr12:53677129-53677640	50	0.26	0.20	0.01	14432	0
dmpp_list	CHG	50	0085	chr7:153566888-153570225	50	0.21	0.19	0.02	12796	0
ballc	CHG	50	0085	chr7:153566888-153570225	50	4.79	3.27	1.15	35120	0
ballc	CHG	50	0086	chr12:11727290-11727741	50	4.75	3.20	1.19	35144	0
dmpp_list	CHG	50	0086	chr12:11727290-11727741	50	0.27	0.19	0.01	14972	0
dmpp_list	CHG	50	0087	chr13:107546191-107546670	50	0.22	0.19	0.02	12828	0
ballc	CHG	50	0087	chr13:107546191-107546670	50	4.81	3.25	1.14	35228	0
ballc	CHG	50	0088	chr8:72834326-72834875	50	4.65	3.21	1.19	35140	0
dmpp_list	CHG	50	0088	chr8:72834326-72834875	50	0.22	0.20	0.01	12656	0
dmpp_list	CHG	50	0089	chr17:56105181-56105412	50	0.28	0.16	0.01	15176	0
ballc	CHG	50	0089	chr17:56105181-56105412	50	4.66	3.19	1.19	35132	0
ballc	CHG	50	0090	chr7:52514751-52515858	50	4.71	3.28	1.11	35164	0
dmpp_list	CHG	50	0090	chr7:52514751-52515858	50	0.22	0.20	0.01	12328	0
dmpp_list	CHG	50	0091	chr18:25400148-25400486	50	0.26	0.21	0.00	12660	0
ballc	CHG	50	0091	chr18:25400148-25400486	50	4.64	3.23	1.11	35088	0
ballc	CHG	50	0092	chr14:83475221-83478226	50	4.78	3.31	1.12	35124	0
dmpp_list	CHG	50	0092	chr14:83475221-83478226	50	0.22	0.20	0.01	12224	0
dmpp_list	CHG	50	0093	chr20:55530845-55534227	50	0.22	0.19	0.01	15000	0
ballc	CHG	50	0093	chr20:55530845-55534227	50	4.71	3.22	1.18	35116	0
ballc	CHG	50	0094	chr5:68250344-68251453	50	4.76	3.24	1.17	35116	0
dmpp_list	CHG	50	0094	chr5:68250344-68251453	50	0.21	0.19	0.01	12788	0
dmpp_list	CHG	50	0095	chr19:53584341-53585579	50	0.22	0.19	0.02	12412	0
ballc	CHG	50	0095	chr19:53584341-53585579	50	4.78	3.24	1.17	35192	0
ballc	CHG	50	0096	chr4:46269607-46271784	50	4.73	3.26	1.08	35184	0
dmpp_list	CHG	50	0096	chr4:46269607-46271784	50	0.22	0.20	0.01	12836	0
dmpp_list	CHG	50	0097	chr7:32211625-32212362	50	0.22	0.19	0.01	14920	0
ballc	CHG	50	0097	chr7:32211625-32212362	50	4.64	3.24	1.13	35120	0
ballc	CHG	50	0098	chr18:1119195-1120276	50	4.69	3.23	1.18	35100	0
dmpp_list	CHG	50	0098	chr18:1119195-1120276	50	0.22	0.19	0.01	12980	0
dmpp_list	CHG	50	0099	chr10:44387560-44387653	50	0.22	0.20	0.01	12692	0
ballc	CHG	50	0099	chr10:44387560-44387653	50	4.55	3.25	1.13	35108	0
ballc	CHG	50	0100	chr1:236713100-236713431	50	4.74	3.23	1.14	35116	0
dmpp_list	CHG	50	0100	chr1:236713100-236713431	50	0.22	0.19	0.02	12856	0
dmpp_list	CHH	1000	0001	chr18:60904687-60905329	1000	20.96	2.33	0.37	13420	0
ballc	CHH	1000	0001	chr18:60904687-60905329	1000	80.96	50.95	19.92	35200	0
ballc	CHH	1000	0002	chr7:129102492-129103257	1000	75.43	50.28	19.55	35232	0
dmpp_list	CHH	1000	0002	chr7:129102492-129103257	1000	2.60	2.26	0.14	15460	0
dmpp_list	CHH	1000	0003	chr10:80986092-80987802	1000	10.29	2.31	0.17	15512	0
ballc	CHH	1000	0003	chr10:80986092-80987802	1000	75.21	50.21	18.64	35216	0
ballc	CHH	1000	0004	chr7:73004751-73004968	1000	73.60	49.78	18.59	35196	0
dmpp_list	CHH	1000	0004	chr7:73004751-73004968	1000	3.22	2.28	0.12	15236	0
dmpp_list	CHH	1000	0005	chr19:54565849-54566796	1000	7.58	2.26	0.17	13180	0
ballc	CHH	1000	0005	chr19:54565849-54566796	1000	68.80	49.64	18.37	35184	0
ballc	CHH	1000	0006	chr9:100907369-100908413	1000	74.26	50.04	18.64	35240	0
dmpp_list	CHH	1000	0006	chr9:100907369-100908413	1000	2.45	2.27	0.12	13132	0
dmpp_list	CHH	1000	0007	chr6:62666358-62666693	1000	2.44	2.30	0.10	13096	0
ballc	CHH	1000	0007	chr6:62666358-62666693	1000	74.05	49.39	18.35	35204	0
ballc	CHH	1000	0008	chr8:4995081-4995181	1000	73.46	49.58	18.04	35204	0
dmpp_list	CHH	1000	0008	chr8:4995081-4995181	1000	2.46	2.30	0.12	13228	0
dmpp_list	CHH	1000	0009	chr5:2250505-2250695	1000	2.43	2.28	0.11	15200	0
ballc	CHH	1000	0009	chr5:2250505-2250695	1000	72.99	49.39	17.56	35216	0
ballc	CHH	1000	0010	chr11:92883107-92883298	1000	74.71	49.50	18.30	35216	0
dmpp_list	CHH	1000	0010	chr11:92883107-92883298	1000	9.93	2.31	0.19	15204	0
dmpp_list	CHH	1000	0011	chr11:25599990-25600068	1000	9.93	2.29	0.21	15216	0
ballc	CHH	1000	0011	chr11:25599990-25600068	1000	73.29	49.40	17.91	35188	0
ballc	CHH	1000	0012	chr11:58972007-58972930	1000	72.97	48.95	17.85	35232	0
dmpp_list	CHH	1000	0012	chr11:58972007-58972930	1000	2.82	2.27	0.17	13268	0
dmpp_list	CHH	1000	0013	chr8:10777349-10777787	1000	2.47	2.28	0.12	15200	0
ballc	CHH	1000	0013	chr8:10777349-10777787	1000	71.63	48.24	17.47	35204	0
ballc	CHH	1000	0014	chr5:135132025-135132550	1000	70.46	47.17	17.23	35224	0
dmpp_list	CHH	1000	0014	chr5:135132025-135132550	1000	2.41	2.26	0.10	15296	0
dmpp_list	CHH	1000	0015	chr22:45017786-45018409	1000	7.91	2.27	0.16	13180	0
ballc	CHH	1000	0015	chr22:45017786-45018409	1000	71.24	47.08	17.26	35236	0
ballc	CHH	1000	0016	chr14:25520941-25521563	1000	70.27	47.31	17.16	35232	0
dmpp_list	CHH	1000	0016	chr14:25520941-25521563	1000	10.78	2.28	0.16	15164	0
dmpp_list	CHH	1000	0017	chr5:175048343-175048570	1000	2.44	2.24	0.13	15216	0
ballc	CHH	1000	0017	chr5:175048343-175048570	1000	70.60	47.31	16.97	35208	0
ballc	CHH	1000	0018	chr3:34346374-34347822	1000	70.28	47.26	17.16	35224	0
dmpp_list	CHH	1000	0018	chr3:34346374-34347822	1000	4.60	2.25	0.17	15232	0
dmpp_list	CHH	1000	0019	chr16:27056092-27058943	1000	9.56	2.28	0.19	15248	0
ballc	CHH	1000	0019	chr16:27056092-27058943	1000	70.70	47.53	17.17	35228	0
ballc	CHH	1000	0020	chr21:46591012-46594063	1000	70.28	47.64	17.00	35240	0
dmpp_list	CHH	1000	0020	chr21:46591012-46594063	1000	2.51	1.45	0.16	15232	0
dmpp_list	CHH	1000	0021	chr3:140475747-140476554	1000	8.06	2.27	0.19	15220	0
ballc	CHH	1000	0021	chr3:140475747-140476554	1000	70.40	47.34	16.82	35232	0
ballc	CHH	1000	0022	chr1:221680909-221682657	1000	69.83	47.18	16.77	35236	0
dmpp_list	CHH	1000	0022	chr1:221680909-221682657	1000	9.79	2.29	0.17	15204	0
dmpp_list	CHH	1000	0023	chr16:26123069-26123622	1000	4.11	2.42	0.14	15132	0
ballc	CHH	1000	0023	chr16:26123069-26123622	1000	70.28	47.18	17.19	35268	0
ballc	CHH	1000	0024	chr14:85913918-85914615	1000	70.68	47.16	17.36	35216	0
dmpp_list	CHH	1000	0024	chr14:85913918-85914615	1000	7.65	2.27	0.19	15268	0
dmpp_list	CHH	1000	0025	chr2:65030383-65030570	1000	8.92	2.31	0.16	15204	0
ballc	CHH	1000	0025	chr2:65030383-65030570	1000	70.66	47.25	17.40	35240	0
ballc	CHH	1000	0026	chr11:79348942-79349508	1000	69.25	46.37	16.91	35220	0
dmpp_list	CHH	1000	0026	chr11:79348942-79349508	1000	6.03	2.27	0.15	15168	0
dmpp_list	CHH	1000	0027	chr20:26276905-26277145	1000	9.37	2.29	0.17	15212	0
ballc	CHH	1000	0027	chr20:26276905-26277145	1000	70.28	45.79	17.38	35204	0
ballc	CHH	1000	0028	chr6:65980861-65985996	1000	68.78	45.84	16.88	35212	0
dmpp_list	CHH	1000	0028	chr6:65980861-65985996	1000	2.61	2.28	0.12	15160	0
dmpp_list	CHH	1000	0029	chr12:118715386-118717440	1000	9.28	2.29	0.15	15196	0
ballc	CHH	1000	0029	chr12:118715386-118717440	1000	68.75	45.74	16.72	35268	0
ballc	CHH	1000	0030	chr7:67595333-67595734	1000	67.99	45.68	16.52	35228	0
dmpp_list	CHH	1000	0030	chr7:67595333-67595734	1000	2.40	2.26	0.10	15232	0
dmpp_list	CHH	1000	0031	chr11:57989487-57990002	1000	2.45	2.25	0.12	15472	0
ballc	CHH	1000	0031	chr11:57989487-57990002	1000	68.14	45.57	16.74	35216	0
ballc	CHH	1000	0032	chr19:23909741-23914442	1000	68.59	46.14	16.45	35252	0
dmpp_list	CHH	1000	0032	chr19:23909741-23914442	1000	9.19	2.26	0.18	15232	0
dmpp_list	CHH	1000	0033	chr11:127370712-127372744	1000	2.76	2.24	0.17	15216	0
ballc	CHH	1000	0033	chr11:127370712-127372744	1000	68.31	45.56	16.77	35224	0
ballc	CHH	1000	0034	chr2:40967444-40967745	1000	70.78	45.56	16.91	35232	0
dmpp_list	CHH	1000	0034	chr2:40967444-40967745	1000	7.97	2.27	0.17	13216	0
dmpp_list	CHH	1000	0035	chr10:3813894-3814451	1000	2.82	2.25	0.17	13164	0
ballc	CHH	1000	0035	chr10:3813894-3814451	1000	71.80	45.80	16.97	35216	0
ballc	CHH	1000	0036	chr15:98348879-98349258	1000	70.91	45.91	17.40	35220	0
dmpp_list	CHH	1000	0036	chr15:98348879-98349258	1000	11.64	2.24	0.17	15204	0
dmpp_list	CHH	1000	0037	chr4:2798992-2799189	1000	7.94	2.29	0.19	13292	0
ballc	CHH	1000	0037	chr4:2798992-2799189	1000	70.71	45.64	17.40	35228	0
ballc	CHH	1000	0038	chr7:147213115-147214169	1000	69.94	45.53	17.20	35216	0
dmpp_list	CHH	1000	0038	chr7:147213115-147214169	1000	2.41	2.28	0.10	13388	0
dmpp_list	CHH	1000	0039	chr11:132609364-132610559	1000	2.55	2.13	0.12	13176	0
ballc	CHH	1000	0039	chr11:132609364-132610559	1000	73.00	46.84	18.10	35208	0
ballc	CHH	1000	0040	chr18:53505240-53506718	1000	76.27	48.46	20.56	35256	0
dmpp_list	CHH	1000	0040	chr18:53505240-53506718	1000	10.57	2.28	0.18	13184	0
dmpp_list	CHH	1000	0041	chr7:142155340-142155941	1000	2.56	2.25	0.15	13140	0
ballc	CHH	1000	0041	chr7:142155340-142155941	1000	66.11	46.64	18.78	35172	0
ballc	CHH	1000	0042	chr8:93258272-93259554	1000	68.66	45.68	17.03	35232	0
dmpp_list	CHH	1000	0042	chr8:93258272-93259554	1000	2.72	2.26	0.13	15496	0
dmpp_list	CHH	1000	0043	chrX:56913054-56913738	1000	2.69	2.26	0.14	15168	0
ballc	CHH	1000	0043	chrX:56913054-56913738	1000	70.18	45.42	16.89	35208	0
ballc	CHH	1000	0044	chr6:124143967-124145005	1000	71.31	45.61	16.95	35196	0
dmpp_list	CHH	1000	0044	chr6:124143967-124145005	1000	2.59	2.26	0.12	15244	0
dmpp_list	CHH	1000	0045	chr12:57609991-57611227	1000	8.03	2.26	0.15	15268	0
ballc	CHH	1000	0045	chr12:57609991-57611227	1000	71.85	45.72	17.25	35220	0
ballc	CHH	1000	0046	chr5:16416167-16417731	1000	71.07	45.90	17.38	35224	0
dmpp_list	CHH	1000	0046	chr5:16416167-16417731	1000	2.55	2.26	0.13	13208	0
dmpp_list	CHH	1000	0047	chrX:33732914-33733256	1000	2.43	2.26	0.13	13104	0
ballc	CHH	1000	0047	chrX:33732914-33733256	1000	70.87	45.59	17.70	35184	0
ballc	CHH	1000	0048	chr20:7208269-7209333	1000	71.44	45.70	17.67	35240	0
dmpp_list	CHH	1000	0048	chr20:7208269-7209333	1000	11.32	2.29	0.15	13092	0
dmpp_list	CHH	1000	0049	chr2:236818024-236818461	1000	11.56	2.26	0.17	13136	0
ballc	CHH	1000	0049	chr2:236818024-236818461	1000	70.74	45.63	17.44	35204	0
ballc	CHH	1000	0050	chr13:55588098-55589591	1000	70.95	45.64	17.32	35232	0
dmpp_list	CHH	1000	0050	chr13:55588098-55589591	1000	8.82	2.27	0.17	13164	0
dmpp_list	CHH	1000	0051	chr4:72047673-72048201	1000	6.61	2.29	0.16	13448	0
ballc	CHH	1000	0051	chr4:72047673-72048201	1000	70.22	45.70	17.17	35248	0
ballc	CHH	1000	0052	chr5:15449680-15450643	1000	70.77	45.88	16.96	35212	0
dmpp_list	CHH	1000	0052	chr5:15449680-15450643	1000	2.42	2.27	0.10	13200	0
dmpp_list	CHH	1000	0053	chr8:11955567-11956074	1000	2.39	2.24	0.12	15476	0
ballc	CHH	1000	0053	chr8:11955567-11956074	1000	72.03	45.65	17.28	35208	0
ballc	CHH	1000	0054	chr10:123671691-123674480	1000	71.49	45.87	17.60	35232	0
dmpp_list	CHH	1000	0054	chr10:123671691-123674480	1000	5.36	2.25	0.15	13212	0
dmpp_list	CHH	1000	0055	chr18:70005736-70006080	1000	3.21	2.27	0.12	13168	0
ballc	CHH	1000	0055	chr18:70005736-70006080	1000	71.45	45.59	17.81	35216	0
ballc	CHH	1000	0056	chr6:126560209-126560748	1000	72.10	45.80	17.41	35212	0
dmpp_list	CHH	1000	0056	chr6:126560209-126560748	1000	2.57	2.28	0.11	13220	0
dmpp_list	CHH	1000	0057	chr6:168472624-168474551	1000	2.12	1.97	0.10	13200	0
ballc	CHH	1000	0057	chr6:168472624-168474551	1000	71.63	45.33	17.58	35252	0
ballc	CHH	1000	0058	chr8:3472697-3473159	1000	71.37	45.29	17.36	35220	0
dmpp_list	CHH	1000	0058	chr8:3472697-3473159	1000	2.49	2.22	0.12	13212	0
dmpp_list	CHH	1000	0059	chr19:28344343-28346016	1000	2.40	2.25	0.10	13164	0
ballc	CHH	1000	0059	chr19:28344343-28346016	1000	71.71	45.30	17.41	35244	0
ballc	CHH	1000	0060	chr9:20562981-20563797	1000	71.37	45.10	17.68	35212	0
dmpp_list	CHH	1000	0060	chr9:20562981-20563797	1000	2.41	2.25	0.12	13168	0
dmpp_list	CHH	1000	0061	chr8:136221145-136222235	1000	2.40	2.26	0.11	13264	0
ballc	CHH	1000	0061	chr8:136221145-136222235	1000	68.28	44.91	16.88	35240	0
ballc	CHH	1000	0062	chr12:5622945-5623319	1000	68.62	44.91	17.10	35240	0
dmpp_list	CHH	1000	0062	chr12:5622945-5623319	1000	2.79	2.26	0.12	15460	0
dmpp_list	CHH	1000	0063	chr4:19164070-19165278	1000	3.57	2.23	0.17	13264	0
ballc	CHH	1000	0063	chr4:19164070-19165278	1000	68.39	44.97	16.73	35228	0
ballc	CHH	1000	0064	chr9:9458902-9461863	1000	68.08	45.19	16.46	35216	0
dmpp_list	CHH	1000	0064	chr9:9458902-9461863	1000	2.64	2.28	0.11	15248	0
dmpp_list	CHH	1000	0065	chr7:126955811-126958406	1000	2.39	2.27	0.10	15248	0
ballc	CHH	1000	0065	chr7:126955811-126958406	1000	68.34	45.34	16.54	35232	0
ballc	CHH	1000	0066	chrX:130119041-130119207	1000	67.69	44.65	16.65	35188	0
dmpp_list	CHH	1000	0066	chrX:130119041-130119207	1000	2.66	2.27	0.12	15216	0
dmpp_list	CHH	1000	0067	chr7:27111485-27111903	1000	2.39	2.26	0.10	15216	0
ballc	CHH	1000	0067	chr7:27111485-27111903	1000	67.29	44.55	16.54	35216	0
ballc	CHH	1000	0068	chr1:73519185-73519932	1000	67.14	44.37	16.50	35200	0
dmpp_list	CHH	1000	0068	chr1:73519185-73519932	1000	9.43	2.30	0.15	15216	0
dmpp_list	CHH	1000	0069	chr18:50268597-50268728	1000	5.93	2.24	0.14	15236	0
ballc	CHH	1000	0069	chr18:50268597-50268728	1000	67.63	44.64	16.57	35224	0
ballc	CHH	1000	0070	chr6:51492948-51493393	1000	67.85	44.90	16.61	35196	0
dmpp_list	CHH	1000	0070	chr6:51492948-51493393	1000	2.40	2.26	0.11	15196	0
dmpp_list	CHH	1000	0071	chr6:50817231-50817460	1000	2.40	2.26	0.10	15168	0
ballc	CHH	1000	0071	chr6:50817231-50817460	1000	66.84	44.27	16.36	35244	0
ballc	CHH	1000	0072	chr18:5427768-5427951	1000	68.20	44.59	16.82	35208	0
dmpp_list	CHH	1000	0072	chr18:5427768-5427951	1000	8.80	2.24	0.15	15260	0
dmpp_list	CHH	1000	0073	chr7:53525475-53525834	1000	2.43	2.27	0.11	15296	0
ballc	CHH	1000	0073	chr7:53525475-53525834	1000	67.75	44.83	16.34	35232	0
ballc	CHH	1000	0074	chr20:61695399-61695722	1000	68.03	44.79	16.50	35216	0
dmpp_list	CHH	1000	0074	chr20:61695399-61695722	1000	3.54	2.18	0.17	15460	0
dmpp_list	CHH	1000	0075	chr10:18400909-18401323	1000	3.42	2.26	0.13	15172	0
ballc	CHH	1000	0075	chr10:18400909-18401323	1000	68.13	45.17	16.36	35220	0
ballc	CHH	1000	0076	chr12:123391597-123392259	1000	67.79	44.62	16.38	35232	0
dmpp_list	CHH	1000	0076	chr12:123391597-123392259	1000	2.66	2.25	0.12	15216	0
dmpp_list	CHH	1000	0077	chr13:110308769-110308902	1000	3.59	2.23	0.14	15252	0
ballc	CHH	1000	0077	chr13:110308769-110308902	1000	67.88	44.72	16.67	35216	0
ballc	CHH	1000	0078	chr4:44354342-44357413	1000	68.40	44.83	16.51	35220	0
dmpp_list	CHH	1000	0078	chr4:44354342-44357413	1000	3.48	2.27	0.18	15468	0
dmpp_list	CHH	1000	0079	chr2:48901985-48904986	1000	2.45	2.25	0.14	13164	0
ballc	CHH	1000	0079	chr2:48901985-48904986	1000	68.17	45.04	16.45	35232	0
ballc	CHH	1000	0080	chr13:82821299-82821513	1000	67.92	44.82	16.59	35220	0
dmpp_list	CHH	1000	0080	chr13:82821299-82821513	1000	3.17	2.28	0.16	15236	0
dmpp_list	CHH	1000	0081	chr6:7200983-7201712	1000	2.43	2.24	0.13	15184	0
ballc	CHH	1000	0081	chr6:7200983-7201712	1000	68.06	44.72	16.83	35236	0
ballc	CHH	1000	0082	chr16:35473551-35474428	1000	68.14	44.55	16.83	35236	0
dmpp_list	CHH	1000	0082	chr16:35473551-35474428	1000	2.68	2.28	0.12	15292	0
dmpp_list	CHH	1000	0083	chr1:13233364-13233554	1000	8.98	2.24	0.17	15176	0
ballc	CHH	1000	0083	chr1:13233364-13233554	1000	62.71	44.77	16.39	35172	0
ballc	CHH	1000	0084	chr12:53677129-53677640	1000	68.39	44.97	16.56	35248	0
dmpp_list	CHH	1000	0084	chr12:53677129-53677640	1000	4.81	2.25	0.11	15232	0
dmpp_list	CHH	1000	0085	chr7:153566888-153570225	1000	2.39	2.25	0.11	15248	0
ballc	CHH	1000	0085	chr7:153566888-153570225	1000	68.58	45.57	16.41	35236	0
ballc	CHH	1000	0086	chr12:11727290-11727741	1000	67.77	44.50	16.47	35232	0
dmpp_list	CHH	1000	0086	chr12:11727290-11727741	1000	4.08	2.27	0.14	15168	0
dmpp_list	CHH	1000	0087	chr13:107546191-107546670	1000	2.73	2.25	0.13	15256	0
ballc	CHH	1000	0087	chr13:107546191-107546670	1000	67.58	44.18	16.90	35228	0
ballc	CHH	1000	0088	chr8:72834326-72834875	1000	67.99	44.84	16.64	35232	0
dmpp_list	CHH	1000	0088	chr8:72834326-72834875	1000	2.69	2.25	0.13	15300	0
dmpp_list	CHH	1000	0089	chr17:56105181-56105412	1000	5.15	2.27	0.13	15196	0
ballc	CHH	1000	0089	chr17:56105181-56105412	1000	68.15	44.78	16.39	35212	0
ballc	CHH	1000	0090	chr7:52514751-52515858	1000	67.90	44.61	16.54	35224	0
dmpp_list	CHH	1000	0090	chr7:52514751-52515858	1000	2.39	2.27	0.10	15152	0
dmpp_list	CHH	1000	0091	chr18:25400148-25400486	1000	2.86	2.25	0.13	15472	0
ballc	CHH	1000	0091	chr18:25400148-25400486	1000	67.95	44.82	16.44	35220	0
ballc	CHH	1000	0092	chr14:83475221-83478226	1000	68.44	44.91	16.81	35236	0
dmpp_list	CHH	1000	0092	chr14:83475221-83478226	1000	3.54	2.26	0.13	15476	0
dmpp_list	CHH	1000	0093	chr20:55530845-55534227	1000	3.04	2.28	0.11	15224	0
ballc	CHH	1000	0093	chr20:55530845-55534227	1000	68.45	45.38	16.55	35232	0
